"Date","Daydemand","Demand1dayago","Demand7daysago","Demand30daysago","Demand365daysago","Meanpast7days","Meanpast30days","Meanpast365days","Tempofday","Wind","Raincover","dayofweek"
"2020-07-20","1869.7315222422","1877.479469158","1775.28746588615","1442.92353262985","2006.04504040637","1795.79420520564","1723.06400346255","1662.91817857984","17.5","14.3","0","Monday"
"2020-07-21","1885.35837001798","1869.7315222422","1754.45871929754","1445.93117936686","2072.44053636573","1809.28621325651","1737.29093644963","1662.54471688624","17.5","12.8","0","Tuesday"
"2020-07-22","1892.82253301618","1885.35837001798","1738.41284736778","1580.03806143018","2128.09648272916","1827.98616335943","1751.93850947133","1662.03216300584","19.9","19.2","0","Wednesday"
"2020-07-23","1898.94027971457","1892.82253301618","1741.77156263101","1633.33425528716","2144.58683445624","1850.04468988063","1762.3646585242","1661.38757684224","19.5","23.3","0","Thursday"
"2020-07-24","1922.74625174311","1898.94027971457","1788.39440636791","1660.00082975844","2091.32815101062","1872.49736374971","1771.21819267178","1660.71457258267","20.2","20","0","Friday"
"2020-07-25","1858.2716265688","1922.74625174311","1894.75496573111","1688.3007467826","2147.69533590956","1891.69048451759","1779.9763734046","1660.2527043655","18.2","27.8","8.33","Saturday"
"2020-07-26","1848.04446391192","1858.2716265688","1877.479469158","1731.77067210434","2193.2258023186","1886.47857892298","1785.64206939747","1659.45976269607","17.1","22.7","12.5","Sunday"
"2020-07-27","1779.54001752073","1848.04446391192","1869.7315222422","1769.69360489391","2233.10322208674","1882.27357817354","1789.51786245773","1658.51406039907","18","30.8","12.5","Monday"
"2020-07-28","1784.08601576865","1779.54001752073","1885.35837001798","1792.62424440451","2287.79289987807","1869.38907749904","1789.84607621195","1657.27142148245","17","24","4.17","Tuesday"
"2020-08-01","1873.17741419179","1784.08601576865","1892.82253301618","1813.86181996406","2329.41360989026","1854.92159832057","1789.56146859076","1655.89140262188","21.4","22.4","0","Saturday"
"2020-08-02","1927.75967277261","1873.17741419179","1898.94027971457","1838.17563796766","2367.37224890124","1852.11515277422","1791.53865506502","1654.64144044188","18.8","21.6","0","Sunday"
"2020-08-03","1919.68370549535","1927.75967277261","1922.74625174311","1805.45807417089","2422.43502401111","1856.23220892537","1794.52478955851","1653.43702242509","18.9","16.4","0","Monday"
"2020-08-04","1933.11533494581","1919.68370549535","1858.2716265688","1745.0122667538","2485.49152161","1855.79470231855","1798.33231060266","1652.05962155244","18","23.2","0","Tuesday"
"2020-08-05","1959.80380145123","1933.11533494581","1848.04446391192","1718.31104007842","2540.742369449","1866.48666065812","1804.60241287573","1650.54626213693","20.4","29.3","0","Wednesday"
"2020-08-06","1962.22342130611","1959.80380145123","1779.54001752073","1757.47993607058","2570.2681325041","1882.4522803066","1812.65217158816","1648.95464962186","22.5","17.9","4.17","Thursday"
"2020-08-07","1981.2010791755","1962.22342130611","1784.08601576865","1803.33194246352","2588.74131925369","1908.54990941879","1819.47695442934","1647.28877370077","25","16.3","0","Friday"
"2020-08-08","2033.88097125795","1981.2010791755","1873.17741419179","1766.89874821717","2518.76718732832","1936.7092041912","1825.40592565307","1645.62427989234","25.4","16.8","0","Saturday"
"2020-08-09","2069.39287413215","2033.88097125795","1927.75967277261","1729.20887339545","2531.69046859549","1959.66685520065","1834.30533308777","1644.29582450585","24","17.2","0","Sunday"
"2020-08-10","2072.55358671894","2069.39287413215","1919.68370549535","1652.98798605591","2562.02142173594","1979.90016968059","1845.64479977899","1643.02925575389","26.4","16.9","0","Monday"
"2020-08-11","2077.09822804704","2072.55358671894","1933.11533494581","1604.58918745032","2600.31927956235","2001.7387241411","1859.63031980109","1641.68824798672","27.4","12.2","0","Tuesday"
"2020-08-12","2090.88840524234","2077.09822804704","1959.80380145123","1616.63026870529","2619.48735160611","2022.30770886985","1875.38062115432","1640.2547656538","26.9","19.8","8.33","Wednesday"
